PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
223,4,4,257,1588,5,2012-08-16,2012-08-25,40471.2,3237.696,1011.78,44720.676,2012-08-25 00:00:00.000
224,4,3,261,1622,5,2012-08-16,2012-08-25,278.523,22.2818,6.9631,307.7679,2012-08-25 00:00:00.000
225,4,4,251,1632,5,2012-08-24,2012-09-02,62092.8,4967.424,1552.32,68612.544,2012-09-02 00:00:00.000
226,4,4,253,1608,5,2012-08-24,2012-09-02,5948.25,475.86,148.7063,6572.8163,2012-09-02 00:00:00.000
227,5,4,255,1576,5,2012-08-24,2012-09-02,91117.95,7289.436,2277.9488,100685.3348,2012-09-02 00:00:00.000
228,4,4,256,1590,1,2012-08-24,2012-09-02,525.0,42.0,13.125,580.125,2012-09-02 00:00:00.000
229,4,4,259,1514,5,2012-08-24,2012-09-02,2003.6835,160.2947,50.0921,2214.0703,2012-09-02 00:00:00.000
230,4,4,260,1498,4,2012-08-24,2012-09-02,26455.275,2116.422,661.3819,29233.0789,2012-09-02 00:00:00.000
231,4,4,258,1674,2,2012-08-24,2012-09-02,944.37,75.5496,23.6093,1043.5289,2012-09-02 00:00:00.000
232,4,4,254,1652,4,2012-08-24,2012-09-02,44594.55,3567.564,1114.8638,49276.9778,2012-09-02 00:00:00.000
233,4,4,257,1578,5,2012-08-28,2012-09-06,26720.925,2137.674,668.0231,29526.6221,2012-09-06 00:00:00.000
234,4,3,261,1538,5,2012-08-28,2012-09-06,37843.575,3027.486,946.0894,41817.1504,2012-09-06 00:00:00.000
235,4,4,251,1556,4,2012-08-28,2012-09-06,25531.275,2042.502,638.2819,28212.0589,2012-09-06 00:00:00.000
236,4,4,253,1554,4,2012-08-28,2012-09-06,482.517,38.6014,12.0629,533.1813,2012-09-06 00:00:00.000
237,4,4,255,1688,4,2012-09-05,2012-09-14,125.748,10.0598,3.1437,138.9515,2012-09-14 00:00:00.000
238,4,4,256,1580,5,2012-09-05,2012-09-14,150.7905,12.0632,3.7698,166.6235,2012-09-14 00:00:00.000
239,4,4,252,1496,4,2012-09-05,2012-09-14,602.028,48.1622,15.0507,665.2409,2012-09-14 00:00:00.000
240,4,4,260,1494,2,2012-09-05,2012-09-14,8847.3,707.784,221.1825,9776.2665,2012-09-14 00:00:00.000
241,4,4,258,1650,5,2012-09-21,2012-09-30,171.0765,13.6861,4.2769,189.0395,2012-09-30 00:00:00.000
242,4,4,254,1654,4,2012-09-21,2012-09-30,20397.3,1631.784,509.9325,22539.0165,2012-09-30 00:00:00.000
243,4,4,257,1664,3,2012-09-21,2012-09-30,14628.075,1170.246,365.7019,16164.0229,2012-09-30 00:00:00.000
244,4,3,261,1678,3,2012-09-21,2012-09-30,33350.625,2668.05,833.7656,36852.4406,2012-09-30 00:00:00.000
245,5,4,250,1616,4,2012-09-21,2012-09-30,475.6815,38.0545,11.892,525.628,2012-09-30 00:00:00.000
246,4,4,253,1492,5,2012-09-21,2012-09-30,564.1965,45.1357,14.1049,623.4371,2012-09-30 00:00:00.000
247,4,4,255,1602,5,2012-09-21,2012-09-30,1796.0355,143.6828,44.9009,1984.6192,2012-09-30 00:00:00.000
248,5,4,256,1540,4,2012-09-21,2012-09-30,665.028,53.2022,16.6257,734.8559,2012-09-30 00:00:00.000
249,4,4,259,1628,5,2012-09-21,2012-09-30,34644.225,2771.538,866.1056,38281.8686,2012-09-30 00:00:00.000
250,4,4,260,1604,4,2012-09-21,2012-09-30,1839.5055,147.1604,45.9876,2032.6535,2012-09-30 00:00:00.000
251,4,4,258,1690,5,2012-09-21,2012-09-30,146.286,11.7029,3.6572,161.6461,2012-09-30 00:00:00.000
252,4,4,254,1566,5,2012-09-21,2012-09-30,102.564,8.2051,2.5641,113.3332,2012-09-30 00:00:00.000
253,4,4,252,1698,5,2012-09-21,2012-09-30,150.7905,12.0632,3.7698,166.6235,2012-09-30 00:00:00.000
254,5,3,261,1560,5,2012-09-21,2012-09-30,13669.425,1093.554,341.7356,15104.7146,2012-09-30 00:00:00.000
255,4,4,251,1692,5,2012-09-21,2012-09-30,2934.54,234.7632,73.3635,3242.6667,2012-09-30 00:00:00.000
256,4,4,253,1696,2,2012-09-21,2012-09-30,50860.425,4068.834,1271.5106,56200.7696,2012-09-30 00:00:00.000
257,4,4,255,1504,1,2012-10-02,2012-10-11,551.88,44.1504,13.797,609.8274,2012-10-11 00:00:00.000
258,4,4,256,1544,1,2012-10-02,2012-10-11,6987.75,559.02,174.6938,7721.4638,2012-10-11 00:00:00.000
259,4,4,259,1530,2,2012-10-02,2012-10-11,28072.275,2245.782,701.8069,31019.8639,2012-10-11 00:00:00.000
260,4,4,260,1508,1,2012-10-02,2012-10-11,37312.275,2984.982,932.8069,41230.0639,2012-10-11 00:00:00.000
261,4,4,258,1694,1,2012-10-11,2012-10-20,3407.25,272.58,85.1813,3765.0113,2012-10-20 00:00:00.000
262,7,4,254,1624,2,2012-10-11,2012-10-20,28297.5,2263.8,707.4375,31268.7375,2012-10-20 00:00:00.000
263,4,4,257,1548,2,2012-10-11,2012-10-20,59.9445,4.7956,1.4986,66.2387,2012-10-20 00:00:00.000
264,4,3,261,1598,4,2012-10-11,2012-10-20,240.723,19.2578,6.0181,265.9989,2012-10-20 00:00:00.000
265,4,4,251,1658,5,2012-10-17,2012-10-26,43878.45,3510.276,1096.9613,48485.6873,2012-10-26 00:00:00.000
266,4,4,253,1536,4,2012-10-17,2012-10-26,475.209,38.0167,11.8802,525.1059,2012-10-26 00:00:00.000
267,4,4,255,1568,5,2012-10-17,2012-10-26,5757.675,460.614,143.9419,6362.2309,2012-10-26 00:00:00.000
268,4,4,256,1648,5,2012-10-17,2012-10-26,142.4115,11.3929,3.5603,157.3647,2012-10-26 00:00:00.000
269,4,4,259,1646,2,2012-10-17,2012-10-26,48030.675,3842.454,1200.7669,53073.8959,2012-10-26 00:00:00.000
270,4,4,260,1672,4,2012-10-17,2012-10-26,22516.725,1801.338,562.9181,24880.9811,2012-10-26 00:00:00.000
271,5,4,258,1600,1,2012-10-17,2012-10-26,1276.275,102.102,31.9069,1410.2839,2012-10-26 00:00:00.000
272,4,4,254,1522,1,2012-10-17,2012-10-26,2003.925,160.314,50.0981,2214.3371,2012-10-26 00:00:00.000
273,4,4,257,1570,4,2012-10-17,2012-10-26,22516.725,1801.338,562.9181,24880.9811,2012-10-26 00:00:00.000
274,4,3,261,1516,1,2012-10-17,2012-10-26,454.86,36.3888,11.3715,502.6203,2012-10-26 00:00:00.000
275,4,4,251,1506,5,2012-10-17,2012-10-26,43878.45,3510.276,1096.9613,48485.6873,2012-10-26 00:00:00.000
276,4,4,253,1626,2,2012-10-17,2012-10-26,7132.125,570.57,178.3031,7880.9981,2012-10-26 00:00:00.000
277,6,4,252,1542,2,2012-10-17,2012-10-26,28343.7,2267.496,708.5925,31319.7885,2012-10-26 00:00:00.000
278,4,4,256,1610,4,2012-10-17,2012-10-26,22516.725,1801.338,562.9181,24880.9811,2012-10-26 00:00:00.000
279,4,4,259,1638,5,2012-10-17,2012-10-26,34644.225,2771.538,866.1056,38281.8686,2012-10-26 00:00:00.000
280,4,4,260,1582,4,2012-10-17,2012-10-26,371.2275,29.6982,9.2807,410.2064,2012-10-26 00:00:00.000
281,4,4,258,1510,5,2013-02-08,2013-02-17,143.0415,11.4433,3.576,158.0608,2013-02-17 00:00:00.000
282,4,4,254,1526,2,2013-02-08,2013-02-17,28199.325,2255.946,704.9831,31160.2541,2013-02-17 00:00:00.000
283,4,4,257,1644,1,2013-02-08,2013-02-17,3713.325,297.066,92.8331,4103.2241,2013-02-17 00:00:00.000
284,5,3,261,1680,5,2013-02-08,2013-02-17,43878.45,3510.276,1096.9613,48485.6873,2013-02-17 00:00:00.000
285,4,4,251,1584,5,2013-02-08,2013-02-17,2979.27,238.3416,74.4818,3292.0934,2013-02-17 00:00:00.000
286,4,4,253,1620,5,2013-02-08,2013-02-17,5711.475,456.918,142.7869,6311.1799,2013-02-17 00:00:00.000
287,4,4,255,1666,4,2013-02-08,2013-02-17,347.445,27.7956,8.6861,383.9267,2013-02-17 00:00:00.000
288,4,4,252,1592,2,2013-02-08,2013-02-17,97.965,7.8372,2.4491,108.2513,2013-02-17 00:00:00.000
289,4,4,259,1618,4,2013-02-13,2013-02-22,114.471,9.1577,2.8618,126.4905,2013-02-22 00:00:00.000
290,5,4,260,1612,4,2013-02-13,2013-02-22,132.6465,10.6117,3.3162,146.5744,2013-02-22 00:00:00.000
291,4,4,258,1586,5,2013-02-13,2013-02-22,43878.45,3510.276,1096.9613,48485.6873,2013-02-22 00:00:00.000
292,4,4,250,1500,1,2013-02-13,2013-02-22,418.95,33.516,10.4738,462.9398,2013-02-22 00:00:00.000
293,4,4,257,1656,4,2013-02-13,2013-02-22,389.655,31.1724,9.7414,430.5688,2013-02-22 00:00:00.000
294,4,3,261,1572,1,2013-02-13,2013-02-22,461.79,36.9432,11.5448,510.278,2013-02-22 00:00:00.000
295,4,4,251,1562,4,2013-02-13,2013-02-22,982.4535,78.5963,24.5613,1085.6111,2013-02-22 00:00:00.000
296,4,4,253,1662,2,2013-02-13,2013-02-22,37.0755,2.966,0.9269,40.9684,2013-02-22 00:00:00.000
297,5,4,255,1682,4,2013-04-05,2013-04-14,21558.075,1724.646,538.9519,23821.6729,2013-04-14 00:00:00.000
298,4,4,256,1686,5,2013-04-05,2013-04-14,688.8735,55.1099,17.2218,761.2052,2013-04-14 00:00:00.000
299,4,4,259,1684,4,2013-04-05,2013-04-14,20980.575,1678.446,524.5144,23183.5354,2013-04-14 00:00:00.000
300,4,4,260,1534,4,2013-04-05,2013-04-14,372.645,29.8116,9.3161,411.7727,2013-04-14 00:00:00.000
301,4,4,258,1614,4,2013-04-12,2013-04-21,260.4735,20.8379,6.5118,287.8232,2013-04-21 00:00:00.000
302,4,4,254,1588,5,2013-04-12,2013-04-21,40471.2,3237.696,1011.78,44720.676,2013-04-21 00:00:00.000
303,5,4,257,1622,5,2013-04-12,2013-04-21,414.855,33.1884,10.3714,458.4148,2013-04-21 00:00:00.000
304,4,3,261,1632,5,2013-04-12,2013-04-21,38421.075,3073.686,960.5269,42455.2879,2013-04-21 00:00:00.000
305,4,4,251,1608,5,2013-04-24,2013-05-03,5948.25,475.86,148.7063,6572.8163,2013-05-03 00:00:00.000
306,4,4,253,1576,5,2013-04-24,2013-05-03,91117.95,7289.436,2277.9488,100685.3348,2013-05-03 00:00:00.000
307,4,4,255,1590,1,2013-04-24,2013-05-03,525.0,42.0,13.125,580.125,2013-05-03 00:00:00.000
308,4,4,256,1514,5,2013-04-24,2013-05-03,2003.6835,160.2947,50.0921,2214.0703,2013-05-03 00:00:00.000
309,4,4,259,1498,4,2013-04-24,2013-05-03,26455.275,2116.422,661.3819,29233.0789,2013-05-03 00:00:00.000
310,4,4,250,1674,2,2013-04-24,2013-05-03,944.37,75.5496,23.6093,1043.5289,2013-05-03 00:00:00.000
311,4,4,258,1652,1,2013-04-24,2013-05-03,6993.525,559.482,174.8381,7727.8451,2013-05-03 00:00:00.000
312,4,4,254,1578,3,2013-04-24,2013-05-03,36122.625,2889.81,903.0656,39915.5006,2013-05-03 00:00:00.000
313,4,4,257,1538,5,2013-04-24,2013-05-03,37843.575,3027.486,946.0894,41817.1504,2013-05-03 00:00:00.000
314,4,3,261,1556,4,2013-04-24,2013-05-03,25531.275,2042.502,638.2819,28212.0589,2013-05-03 00:00:00.000
315,4,4,251,1554,4,2013-04-24,2013-05-03,111.069,8.8855,2.7767,122.7312,2013-05-03 00:00:00.000
316,4,4,253,1688,4,2013-04-24,2013-05-03,125.748,10.0598,3.1437,138.9515,2013-05-03 00:00:00.000
317,4,4,255,1580,5,2013-04-24,2013-05-03,150.7905,12.0632,3.7698,166.6235,2013-05-03 00:00:00.000
318,4,4,256,1496,4,2013-04-24,2013-05-03,235.9035,18.8723,5.8976,260.6734,2013-05-03 00:00:00.000
319,4,4,259,1494,2,2013-04-24,2013-05-03,8847.3,707.784,221.1825,9776.2665,2013-05-03 00:00:00.000
320,4,4,260,1650,5,2013-04-24,2013-05-03,171.0765,13.6861,4.2769,189.0395,2013-05-03 00:00:00.000
321,4,4,250,1654,4,2013-04-25,2013-05-04,20397.3,1631.784,509.9325,22539.0165,2013-05-04 00:00:00.000
322,7,4,254,1664,3,2013-04-25,2013-05-04,14628.075,1170.246,365.7019,16164.0229,2013-05-04 00:00:00.000
323,4,4,257,1678,4,2013-04-25,2013-05-04,25334.925,2026.794,633.3731,27995.0921,2013-05-04 00:00:00.000
324,5,3,261,1616,5,2013-04-25,2013-05-04,278.523,22.2818,6.9631,307.7679,2013-05-04 00:00:00.000
325,4,4,251,1492,4,2013-04-25,2013-05-04,1497.51,119.8008,37.4378,1654.7486,2013-05-04 00:00:00.000
326,4,4,253,1602,5,2013-04-25,2013-05-04,1796.0355,143.6828,44.9009,1984.6192,2013-05-04 00:00:00.000
327,4,4,255,1540,4,2013-04-25,2013-05-04,738.99,59.1192,18.4748,816.584,2013-05-04 00:00:00.000
328,6,4,256,1628,5,2013-04-25,2013-05-04,34644.225,2771.538,866.1056,38281.8686,2013-05-04 00:00:00.000
329,4,4,259,1604,4,2013-04-25,2013-05-04,1839.5055,147.1604,45.9876,2032.6535,2013-05-04 00:00:00.000
330,5,4,260,1690,5,2013-04-25,2013-05-04,146.286,11.7029,3.6572,161.6461,2013-05-04 00:00:00.000
331,4,4,258,1566,5,2013-04-25,2013-05-04,102.564,8.2051,2.5641,113.3332,2013-05-04 00:00:00.000
332,4,4,254,1698,5,2013-04-25,2013-05-04,150.7905,12.0632,3.7698,166.6235,2013-05-04 00:00:00.000
333,4,4,257,1560,5,2013-04-25,2013-05-04,13669.425,1093.554,341.7356,15104.7146,2013-05-04 00:00:00.000
334,4,3,261,1692,5,2013-04-25,2013-05-04,6444.9,515.592,161.1225,7121.6145,2013-05-04 00:00:00.000
335,6,4,251,1696,2,2013-04-25,2013-05-04,152581.275,12206.502,3814.5319,168602.3089,2013-05-04 00:00:00.000
336,5,4,253,1504,1,2013-04-25,2013-05-04,551.88,44.1504,13.797,609.8274,2013-05-04 00:00:00.000
337,4,4,255,1544,1,2013-05-09,2013-05-18,6987.75,559.02,174.6938,7721.4638,2013-05-18 00:00:00.000
338,4,4,256,1530,2,2013-05-09,2013-05-18,28072.275,2245.782,701.8069,31019.8639,2013-05-18 00:00:00.000
339,4,4,252,1508,1,2013-05-09,2013-05-18,37312.275,2984.982,932.8069,41230.0639,2013-05-18 00:00:00.000
340,4,4,260,1694,1,2013-05-09,2013-05-18,7623.0,609.84,190.575,8423.415,2013-05-18 00:00:00.000
341,4,4,258,1624,2,2013-05-09,2013-05-18,28297.5,2263.8,707.4375,31268.7375,2013-05-18 00:00:00.000
342,4,4,254,1548,2,2013-05-09,2013-05-18,59.9445,4.7956,1.4986,66.2387,2013-05-18 00:00:00.000
343,4,4,257,1598,4,2013-05-09,2013-05-18,358.155,28.6524,8.9539,395.7613,2013-05-18 00:00:00.000
344,4,3,261,1658,5,2013-05-09,2013-05-18,43878.45,3510.276,1096.9613,48485.6873,2013-05-18 00:00:00.000
345,4,4,250,1536,5,2013-05-14,2013-05-23,414.918,33.1934,10.373,458.4844,2013-05-23 00:00:00.000
346,4,4,253,1568,2,2013-05-14,2013-05-23,29989.575,2399.166,749.7394,33138.4804,2013-05-23 00:00:00.000
347,4,4,255,1648,5,2013-05-14,2013-05-23,142.4115,11.3929,3.5603,157.3647,2013-05-23 00:00:00.000
348,4,4,256,1646,2,2013-05-14,2013-05-23,48030.675,3842.454,1200.7669,53073.8959,2013-05-23 00:00:00.000
349,4,4,259,1672,4,2013-05-22,2013-05-31,693.5985,55.4879,17.34,766.4264,2013-05-31 00:00:00.000
350,4,4,260,1600,1,2013-05-22,2013-05-31,1276.275,102.102,31.9069,1410.2839,2013-05-31 00:00:00.000
351,4,4,258,1522,1,2013-05-22,2013-05-31,2003.925,160.314,50.0981,2214.3371,2013-05-31 00:00:00.000
352,4,4,254,1570,2,2013-05-22,2013-05-31,28343.7,2267.496,708.5925,31319.7885,2013-05-31 00:00:00.000
353,4,4,252,1516,1,2013-05-22,2013-05-31,454.86,36.3888,11.3715,502.6203,2013-05-31 00:00:00.000
354,4,3,261,1506,5,2013-05-22,2013-05-31,43878.45,3510.276,1096.9613,48485.6873,2013-05-31 00:00:00.000
355,4,4,251,1626,2,2013-05-22,2013-05-31,7132.125,570.57,178.3031,7880.9981,2013-05-31 00:00:00.000
356,4,4,253,1542,2,2013-05-22,2013-05-31,28343.7,2267.496,708.5925,31319.7885,2013-05-31 00:00:00.000
357,4,4,255,1610,4,2013-05-22,2013-05-31,22516.725,1801.338,562.9181,24880.9811,2013-05-31 00:00:00.000
358,4,4,256,1638,5,2013-05-22,2013-05-31,34644.225,2771.538,866.1056,38281.8686,2013-05-31 00:00:00.000
359,4,4,259,1582,4,2013-05-22,2013-05-31,117.369,9.3895,2.9342,129.6927,2013-05-31 00:00:00.000
360,4,4,260,1510,5,2013-05-22,2013-05-31,143.0415,11.4433,3.576,158.0608,2013-05-31 00:00:00.000
361,4,4,258,1526,2,2013-05-22,2013-05-31,28199.325,2255.946,704.9831,31160.2541,2013-05-31 00:00:00.000
362,4,4,254,1644,1,2013-05-22,2013-05-31,3713.325,297.066,92.8331,4103.2241,2013-05-31 00:00:00.000
363,4,4,257,1680,4,2013-05-22,2013-05-31,19952.625,1596.21,498.8156,22047.6506,2013-05-31 00:00:00.000
364,4,3,261,1584,5,2013-05-22,2013-05-31,6540.66,523.2528,163.5165,7227.4293,2013-05-31 00:00:00.000
365,4,4,251,1620,5,2013-05-23,2013-06-01,5711.475,456.918,142.7869,6311.1799,2013-06-01 00:00:00.000
366,4,4,253,1666,5,2013-05-23,2013-06-01,566.0865,45.2869,14.1522,625.5256,2013-06-01 00:00:00.000
367,4,4,255,1592,2,2013-05-23,2013-06-01,97.965,7.8372,2.4491,108.2513,2013-06-01 00:00:00.000
368,4,4,256,1618,4,2013-05-23,2013-06-01,114.471,9.1577,2.8618,126.4905,2013-06-01 00:00:00.000
369,4,4,259,1612,4,2013-05-23,2013-06-01,132.6465,10.6117,3.3162,146.5744,2013-06-01 00:00:00.000
370,4,4,260,1586,5,2013-05-23,2013-06-01,43878.45,3510.276,1096.9613,48485.6873,2013-06-01 00:00:00.000
371,4,4,258,1500,1,2013-05-23,2013-06-01,418.95,33.516,10.4738,462.9398,2013-06-01 00:00:00.000
372,4,4,254,1656,4,2013-05-23,2013-06-01,240.723,19.2578,6.0181,265.9989,2013-06-01 00:00:00.000
373,4,4,257,1572,1,2013-05-23,2013-06-01,461.79,36.9432,11.5448,510.278,2013-06-01 00:00:00.000
374,4,3,261,1562,4,2013-05-23,2013-06-01,253.323,20.2658,6.3331,279.9219,2013-06-01 00:00:00.000
375,4,4,251,1662,2,2013-05-23,2013-06-01,37.0755,2.966,0.9269,40.9684,2013-06-01 00:00:00.000
376,4,4,253,1682,4,2013-05-23,2013-06-01,21558.075,1724.646,538.9519,23821.6729,2013-06-01 00:00:00.000
377,5,4,252,1686,4,2013-05-23,2013-06-01,260.4735,20.8379,6.5118,287.8232,2013-06-01 00:00:00.000
378,4,4,256,1684,5,2013-05-23,2013-06-01,86220.75,6897.66,2155.5188,95273.9288,2013-06-01 00:00:00.000
379,4,4,259,1534,4,2013-05-23,2013-06-01,465.2865,37.2229,11.6322,514.1416,2013-06-01 00:00:00.000
380,4,4,260,1614,5,2013-05-23,2013-06-01,428.4,34.272,10.71,473.382,2013-06-01 00:00:00.000
381,4,4,258,1588,5,2013-05-29,2013-06-07,40471.2,3237.696,1011.78,44720.676,2013-06-07 00:00:00.000
382,4,4,254,1622,5,2013-05-29,2013-06-07,272.4435,21.7955,6.8111,301.0501,2013-06-07 00:00:00.000
383,4,4,257,1632,4,2013-05-29,2013-06-07,23671.725,1893.738,591.7931,26157.2561,2013-06-07 00:00:00.000
384,4,3,261,1608,5,2013-05-29,2013-06-07,5948.25,475.86,148.7063,6572.8163,2013-06-07 00:00:00.000
385,4,4,251,1576,5,2013-05-29,2013-06-07,91117.95,7289.436,2277.9488,100685.3348,2013-06-07 00:00:00.000
386,4,4,253,1590,1,2013-05-29,2013-06-07,525.0,42.0,13.125,580.125,2013-06-07 00:00:00.000
387,4,4,255,1514,5,2013-05-29,2013-06-07,2003.6835,160.2947,50.0921,2214.0703,2013-06-07 00:00:00.000
388,4,4,252,1498,4,2013-05-29,2013-06-07,26455.275,2116.422,661.3819,29233.0789,2013-06-07 00:00:00.000
389,4,4,259,1674,2,2013-05-29,2013-06-07,944.37,75.5496,23.6093,1043.5289,2013-06-07 00:00:00.000
390,4,4,260,1652,4,2013-05-29,2013-06-07,48186.6,3854.928,1204.665,53246.193,2013-06-07 00:00:00.000
391,4,4,258,1578,5,2013-05-29,2013-06-07,26720.925,2137.674,668.0231,29526.6221,2013-06-07 00:00:00.000
392,4,4,250,1538,5,2013-05-29,2013-06-07,37843.575,3027.486,946.0894,41817.1504,2013-06-07 00:00:00.000
393,4,4,257,1556,4,2013-06-11,2013-06-20,25531.275,2042.502,638.2819,28212.0589,2013-06-20 00:00:00.000
394,4,3,261,1554,5,2013-06-11,2013-06-20,278.838,22.307,6.971,308.116,2013-06-20 00:00:00.000
395,4,4,251,1688,4,2013-06-11,2013-06-20,125.748,10.0598,3.1437,138.9515,2013-06-20 00:00:00.000
396,4,4,253,1580,5,2013-06-11,2013-06-20,150.7905,12.0632,3.7698,166.6235,2013-06-20 00:00:00.000
397,4,4,255,1496,5,2013-06-25,2013-07-04,839.79,67.1832,20.9948,927.968,2013-07-04 00:00:00.000
398,4,4,256,1494,2,2013-06-25,2013-07-04,8847.3,707.784,221.1825,9776.2665,2013-07-04 00:00:00.000
399,4,4,259,1650,5,2013-06-25,2013-07-04,171.0765,13.6861,4.2769,189.0395,2013-07-04 00:00:00.000
400,4,4,260,1654,4,2013-06-25,2013-07-04,20397.3,1631.784,509.9325,22539.0165,2013-07-04 00:00:00.000
401,4,4,258,1664,3,2013-06-25,2013-07-04,14628.075,1170.246,365.7019,16164.0229,2013-07-04 00:00:00.000
402,6,4,254,1678,3,2013-06-25,2013-07-04,33350.625,2668.05,833.7656,36852.4406,2013-07-04 00:00:00.000
403,4,4,257,1616,5,2013-06-25,2013-07-04,414.855,33.1884,10.3714,458.4148,2013-07-04 00:00:00.000
404,4,3,261,1492,5,2013-06-25,2013-07-04,278.838,22.307,6.971,308.116,2013-07-04 00:00:00.000
405,4,4,251,1602,5,2013-07-12,2013-07-21,1796.0355,143.6828,44.9009,1984.6192,2013-07-21 00:00:00.000
406,4,4,253,1540,4,2013-07-12,2013-07-21,124.362,9.949,3.1091,137.4201,2013-07-21 00:00:00.000
407,4,4,255,1628,5,2013-07-12,2013-07-21,34644.225,2771.538,866.1056,38281.8686,2013-07-21 00:00:00.000
408,4,4,256,1604,4,2013-07-12,2013-07-21,1839.5055,147.1604,45.9876,2032.6535,2013-07-21 00:00:00.000
409,4,4,259,1690,5,2013-07-22,2013-07-31,146.286,11.7029,3.6572,161.6461,2013-07-31 00:00:00.000
410,4,4,250,1566,5,2013-07-22,2013-07-31,102.564,8.2051,2.5641,113.3332,2013-07-31 00:00:00.000
411,4,4,258,1698,5,2013-07-22,2013-07-31,150.7905,12.0632,3.7698,166.6235,2013-07-31 00:00:00.000
412,4,4,254,1560,5,2013-07-22,2013-07-31,13669.425,1093.554,341.7356,15104.7146,2013-07-31 00:00:00.000
413,4,4,257,1692,5,2013-07-30,2013-08-08,9948.33,795.8664,248.7083,10992.9047,2013-08-08 00:00:00.000
414,6,3,261,1696,2,2013-07-30,2013-08-08,28343.7,2267.496,708.5925,31319.7885,2013-08-08 00:00:00.000
415,4,4,251,1504,1,2013-07-30,2013-08-08,551.88,44.1504,13.797,609.8274,2013-08-08 00:00:00.000
416,4,4,253,1544,1,2013-07-30,2013-08-08,6987.75,559.02,174.6938,7721.4638,2013-08-08 00:00:00.000
417,4,4,259,1514,5,2013-08-04,2013-08-13,2003.6835,160.2947,50.0921,2214.0703,2013-08-13 00:00:00.000
418,4,4,260,1498,4,2013-08-04,2013-08-13,26455.275,2116.422,661.3819,29233.0789,2013-08-13 00:00:00.000
419,4,4,258,1674,2,2013-08-04,2013-08-13,944.37,75.5496,23.6093,1043.5289,2013-08-13 00:00:00.000
420,4,4,250,1652,1,2013-08-04,2013-08-13,3401.475,272.118,85.0369,3758.6299,2013-08-13 00:00:00.000
421,4,4,257,1578,3,2013-08-04,2013-08-13,62843.55,5027.484,1571.0888,69442.1228,2013-08-13 00:00:00.000
422,4,4,261,1538,5,2013-08-04,2013-08-13,37843.575,3027.486,946.0894,41817.1504,2013-08-13 00:00:00.000
423,4,4,251,1556,4,2013-08-04,2013-08-13,25531.275,2042.502,638.2819,28212.0589,2013-08-13 00:00:00.000
424,4,4,253,1554,5,2013-08-04,2013-08-13,285.3585,22.8287,7.134,315.3212,2013-08-13 00:00:00.000
425,4,4,255,1688,4,2013-08-04,2013-08-13,125.748,10.0598,3.1437,138.9515,2013-08-13 00:00:00.000
426,4,4,256,1580,5,2013-08-04,2013-08-13,150.7905,12.0632,3.7698,166.6235,2013-08-13 00:00:00.000
427,4,4,259,1496,4,2013-08-04,2013-08-13,764.19,61.1352,19.1048,844.43,2013-08-13 00:00:00.000
428,4,4,260,1494,2,2013-08-04,2013-08-13,8847.3,707.784,221.1825,9776.2665,2013-08-13 00:00:00.000
429,4,4,258,1650,5,2013-08-04,2013-08-13,171.0765,13.6861,4.2769,189.0395,2013-08-13 00:00:00.000
430,4,4,254,1654,4,2013-08-04,2013-08-13,20397.3,1631.784,509.9325,22539.0165,2013-08-13 00:00:00.000
431,4,4,257,1664,3,2013-08-04,2013-08-13,14628.075,1170.246,365.7019,16164.0229,2013-08-13 00:00:00.000
432,4,4,261,1678,4,2013-08-04,2013-08-13,25334.925,2026.794,633.3731,27995.0921,2013-08-13 00:00:00.000
433,5,4,251,1616,5,2013-08-05,2013-08-14,395.955,31.6764,9.8989,437.5303,2013-08-14 00:00:00.000
434,4,4,253,1492,5,2013-08-05,2013-08-14,285.3585,22.8287,7.134,315.3212,2013-08-14 00:00:00.000
435,4,4,255,1602,5,2013-08-05,2013-08-14,1796.0355,143.6828,44.9009,1984.6192,2013-08-14 00:00:00.000
436,4,4,256,1540,4,2013-08-05,2013-08-14,501.1965,40.0957,12.5299,553.8221,2013-08-14 00:00:00.000
437,4,4,259,1628,5,2013-08-05,2013-08-14,34644.225,2771.538,866.1056,38281.8686,2013-08-14 00:00:00.000
438,4,4,250,1604,4,2013-08-05,2013-08-14,1839.5055,147.1604,45.9876,2032.6535,2013-08-14 00:00:00.000
439,4,4,258,1690,5,2013-08-05,2013-08-14,146.286,11.7029,3.6572,161.6461,2013-08-14 00:00:00.000
440,4,4,254,1566,5,2013-08-05,2013-08-14,102.564,8.2051,2.5641,113.3332,2013-08-14 00:00:00.000
441,4,4,257,1698,5,2013-08-05,2013-08-14,150.7905,12.0632,3.7698,166.6235,2013-08-14 00:00:00.000
442,4,4,261,1560,5,2013-08-05,2013-08-14,13669.425,1093.554,341.7356,15104.7146,2013-08-14 00:00:00.000
443,4,4,251,1692,5,2013-08-05,2013-08-14,9637.11,770.9688,240.9278,10649.0066,2013-08-14 00:00:00.000
444,4,4,253,1696,4,2013-08-05,2013-08-14,34118.7,2729.496,852.9675,37701.1635,2013-08-14 00:00:00.000
445,4,4,255,1504,1,2013-08-05,2013-08-14,551.88,44.1504,13.797,609.8274,2013-08-14 00:00:00.000
